 9.785531e+1	2.725100e-20
 1.049254e+2	2.541600e-20
 1.125011e+2	2.375000e-20
 1.206186e+2	2.196400e-20
 1.248925e+2	2.102400e-20
 1.338963e+2	1.939900e-20
 1.386368e+2	1.854500e-20
 1.435440e+2	1.766200e-20
 1.486236e+2	1.674800e-20
 1.538817e+2	1.606500e-20
 1.649587e+2	1.482500e-20
 1.707908e+2	1.417100e-20
 1.768279e+2	1.356000e-20
 1.895461e+2	1.258900e-20
 1.962423e+2	1.207700e-20
 2.031738e+2	1.158800e-20
 2.103489e+2	1.113200e-20
 2.177762e+2	1.065900e-20
 2.254644e+2	1.017000e-20
 2.334229e+2	9.664300e-21
 2.416610e+2	9.140400e-21
 2.501886e+2	8.602500e-21
 2.590160e+2	8.251200e-21
 2.681535e+2	7.887500e-21
 2.776121e+2	7.511000e-21
 2.874032e+2	7.121400e-21
 2.975383e+2	6.718000e-21
 3.080295e+2	6.403200e-21
 3.188895e+2	6.110000e-21
 3.301311e+2	5.806500e-21
 3.417678e+2	5.492300e-21
 3.538134e+2	5.196800e-21
 3.662823e+2	4.957400e-21
 3.791894e+2	4.709600e-21
 3.925501e+2	4.453000e-21
 4.063803e+2	4.219400e-21
 4.206965e+2	4.016100e-21
 4.355158e+2	3.805700e-21
 4.508559e+2	3.590800e-21
 4.667351e+2	3.419300e-21
 4.831724e+2	3.241700e-21
 5.001872e+2	3.058600e-21
 5.178000e+2	2.924700e-21
 5.360318e+2	2.786200e-21
 5.549043e+2	2.642700e-21
 5.744399e+2	2.494300e-21
 5.946621e+2	2.340600e-21
 6.155950e+2	2.220500e-21
 6.372635e+2	2.110000e-21
 6.596934e+2	1.995600e-21
 6.829116e+2	1.877200e-21
 7.069458e+2	1.765700e-21
 7.318245e+2	1.678600e-21
 7.575776e+2	1.588500e-21
 7.842356e+2	1.495200e-21
 8.118305e+2	1.410400e-21
 8.403951e+2	1.339000e-21
 8.699636e+2	1.265100e-21
 9.005711e+2	1.188900e-21
 9.322543e+2	1.128700e-21
 9.650509e+2	1.066400e-21
-----------------------------

EXCITATION
N2 <-> N2(V1)
 2.889000e-1
SPECIES: e / N2
PROCESS: E + N2 -> E + N2( VIB V1), Excitation
PARAM.:  E = 0.2889 eV, complete set
UPDATED: 2012-10-11 09:34:55
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 2.889000e-1	0.000000e+0
 2.890289e-1	1.799700e-24
 3.240422e-1	2.118900e-23
 3.604193e-1	2.673400e-23
 3.980748e-1	2.929400e-23
 4.370536e-1	3.110400e-23
 4.774022e-1	3.296100e-23
 5.191688e-1	3.438300e-23
 5.624031e-1	3.524800e-23
 6.071567e-1	3.621500e-23
 6.534831e-1	3.760400e-23
 7.014375e-1	3.907200e-23
 7.510772e-1	4.155400e-23
 8.024612e-1	4.424600e-23
 8.556511e-1	4.956500e-23
 9.107101e-1	5.528500e-23
 9.677040e-1	6.212400e-23
 1.026701e+0	7.134000e-23
 1.087771e+0	8.355400e-23
 1.150987e+0	1.058800e-22
 1.216425e+0	1.343600e-22
 1.284162e+0	1.729700e-22
 1.354280e+0	2.355600e-22
 1.426862e+0	3.352900e-22
 1.501995e+0	4.791900e-22
 1.579768e+0	6.812100e-22
 1.660274e+0	1.184100e-21
 1.743609e+0	3.018500e-21
 1.829873e+0	9.584700e-21
 1.919168e+0	3.147600e-20
 2.011601e+0	4.007900e-20
 2.107283e+0	1.776300e-20
 2.206327e+0	3.782000e-20
 2.308852e+0	4.256400e-20
 2.414979e+0	2.104200e-20
 2.524837e+0	3.520900e-20
 2.638554e+0	3.247600e-20
 2.756268e+0	2.092900e-20
 2.878119e+0	2.794500e-20
 3.004252e+0	1.687000e-20
 3.269972e+0	1.309900e-20
 3.409875e+0	9.363000e-21
 3.554695e+0	7.567300e-21
 3.704604e+0	6.151600e-21
 3.859782e+0	4.068900e-21
 4.020413e+0	3.259200e-21
 4.186688e+0	2.926600e-21
 4.358807e+0	2.582400e-21
 4.536975e+0	2.185400e-21
 4.721403e+0	1.613600e-21
 4.912313e+0	1.021800e-21
 5.109932e+0	7.280100e-22
 5.314496e+0	6.871000e-22
 5.526248e+0	6.447500e-22
 5.745442e+0	6.009100e-22
 5.972339e+0	5.555300e-22
 6.207210e+0	5.085600e-22
 6.450334e+0	4.599300e-22
 6.702002e+0	4.096000e-22
 6.962515e+0	3.575000e-22
 7.232182e+0	3.035600e-22
 7.511326e+0	2.494100e-22
 7.800280e+0	2.343900e-22
 8.099389e+0	2.188300e-22
 8.409008e+0	2.027300e-22
 8.729509e+0	1.860700e-22
 9.061272e+0	1.688100e-22
 9.404695e+0	1.509600e-22
 9.760185e+0	1.324700e-22
 1.012817e+1	1.248700e-22
 1.050908e+1	1.393500e-22
 1.090339e+1	1.543300e-22
 1.131154e+1	1.698400e-22
 1.173405e+1	1.858900e-22
 1.217140e+1	2.025100e-22
 1.262411e+1	2.197200e-22
 1.309274e+1	2.375200e-22
 1.357784e+1	2.559600e-22
 1.407998e+1	2.750400e-22
 1.459977e+1	2.947900e-22
 1.513783e+1	3.237800e-22
 1.569480e+1	3.794800e-22
 1.627134e+1	4.371300e-22
 1.686814e+1	4.968100e-22
 1.748591e+1	5.585900e-22
 1.812539e+1	6.695600e-22
 1.878735e+1	9.839900e-22
 1.947256e+1	1.309500e-21
 2.018186e+1	1.520000e-21
 2.091609e+1	1.358500e-21
 2.167611e+1	1.191300e-21
 2.246285e+1	1.018200e-21
 2.327723e+1	9.011900e-22
 2.412023e+1	7.831700e-22
 2.499286e+1	6.610000e-22
 2.589615e+1	5.811400e-22
 2.683119e+1	4.988600e-22
 2.779908e+1	4.136800e-22
 2.880099e+1	3.255100e-22
 2.983811e+1	2.342500e-22
 3.091168e+1	2.154400e-22
 3.202297e+1	2.098900e-22
 3.317332e+1	2.041300e-22
 3.436409e+1	1.981800e-22
 3.559671e+1	1.920200e-22
 3.687264e+1	1.856400e-22
 3.819341e+1	1.790300e-22
 3.956060e+1	1.722000e-22
 4.097584e+1	1.651200e-22
 4.244081e+1	1.578000e-22
 4.395726e+1	1.502100e-22
 4.552700e+1	1.423600e-22
 4.715191e+1	1.342400e-22
 4.883392e+1	1.258300e-22
 5.057504e+1	1.188500e-22
 5.237734e+1	1.152500e-22
 5.424299e+1	1.115100e-22
 5.617419e+1	1.076500e-22
 5.817327e+1	1.036500e-22
 6.024259e+1	9.951500e-23
 6.238463e+1	9.523100e-23
 6.460196e+1	9.079600e-23
 6.689720e+1	8.620600e-23
 6.927310e+1	8.145400e-23
 7.173250e+1	7.653500e-23
 7.427832e+1	7.144300e-23
 7.691361e+1	6.617300e-23
 7.964151e+1	6.071700e-23
 8.246528e+1	5.907600e-23
 8.841399e+1	5.684500e-23
 9.154604e+1	5.567000e-23
 9.478816e+1	5.445400e-23
 9.814421e+1	5.319600e-23
 1.052143e+2	5.054500e-23
 1.127900e+2	4.770400e-23
 1.209075e+2	4.466000e-23
 1.296056e+2	4.139800e-23
 1.341852e+2	3.968100e-23
 1.389257e+2	3.790300e-23
 1.438329e+2	3.606300e-23
 1.489125e+2	3.415800e-23
 1.541706e+2	3.218600e-23
 1.596134e+2	3.014500e-23
 1.898350e+2	2.893400e-23
 2.257533e+2	2.765200e-23
 2.593049e+2	2.645300e-23
 2.978272e+2	2.507800e-23
 3.304200e+2	2.391400e-23
 3.665712e+2	2.262200e-23
 3.928390e+2	2.168400e-23
 4.209854e+2	2.067900e-23
 4.511448e+2	1.960200e-23
 4.834613e+2	1.844800e-23
 5.180889e+2	1.721100e-23
 5.551932e+2	1.588600e-23
 5.747288e+2	1.518800e-23
 5.949510e+2	1.446600e-23
 6.158839e+2	1.371800e-23
 6.375524e+2	1.294500e-23
 6.599823e+2	1.214300e-23
 6.832005e+2	1.131400e-23
 7.072347e+2	1.045600e-23
 7.321134e+2	9.567400e-24
 7.578665e+2	8.647600e-24
 7.845245e+2	7.695600e-24
 8.121194e+2	6.710000e-24
 8.406840e+2	5.689900e-24
 8.702525e+2	4.633800e-24
 9.008600e+2	3.540700e-24
 9.325432e+2	2.409200e-24
 9.653398e+2	1.237900e-24
-----------------------------

EXCITATION
N2 <-> N2(V2)
 5.742000e-1
SPECIES: e / N2
PROCESS: E + N2 -> E + N2( VIB 2V1), Excitation
PARAM.:  E = 0.5742 eV, complete set
UPDATED: 2012-10-11 09:34:55
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 5.742000e-1	0.000000e+0
 5.743574e-1	3.876000e-28
 6.093421e-1	1.280300e-25
 6.457193e-1	2.371600e-25
 6.833748e-1	3.501200e-25
 7.223536e-1	5.117700e-25
 7.627022e-1	7.135100e-25
 8.044687e-1	9.268100e-25
 8.477031e-1	1.186200e-24
 8.924567e-1	1.454700e-24
 9.387831e-1	1.693900e-24
 9.867375e-1	1.933700e-24
 1.036377e+0	2.291000e-24
 1.087761e+0	2.702100e-24
 1.140951e+0	2.963800e-24
 1.196010e+0	3.184000e-24
 1.253004e+0	4.154100e-24
 1.312001e+0	5.372000e-24
 1.373071e+0	7.265200e-24
 1.436287e+0	1.459500e-23
 1.501725e+0	2.713800e-23
 1.569462e+0	8.079800e-23
 1.639580e+0	2.297800e-22
 1.712162e+0	6.851300e-22
 1.787295e+0	2.072900e-21
 1.865068e+0	6.263100e-21
 1.945574e+0	2.143100e-20
 2.028909e+0	2.697600e-20
 2.115173e+0	1.972400e-20
 2.204468e+0	8.404500e-21
 2.296901e+0	1.289800e-20
 2.392583e+0	2.953600e-20
 2.491627e+0	1.880900e-20
 2.594152e+0	7.850300e-21
 2.700279e+0	1.608000e-20
 2.810137e+0	7.433700e-21
 2.923854e+0	7.749600e-21
 3.041568e+0	6.904700e-21
 3.163419e+0	4.577900e-21
 3.289552e+0	3.905400e-21
 3.420118e+0	2.660900e-21
 3.555272e+0	1.667300e-21
 3.695175e+0	1.284000e-21
 3.839995e+0	9.460100e-22
 3.989904e+0	7.331200e-22
 4.145082e+0	6.329500e-22
 4.305713e+0	5.365700e-22
 4.471988e+0	4.368100e-22
 4.644107e+0	3.393000e-22
 4.822275e+0	2.395300e-22
 5.006703e+0	1.397300e-22
 5.197613e+0	1.321000e-22
 5.395232e+0	1.241900e-22
 5.599796e+0	1.160100e-22
 5.811548e+0	1.075400e-22
 6.030742e+0	9.877000e-23
 6.257639e+0	8.969400e-23
 6.492510e+0	8.030000e-23
 6.735634e+0	7.057500e-23
 6.987302e+0	6.050800e-23
 7.247815e+0	5.008700e-23
 7.517482e+0	3.986000e-23
 7.796626e+0	3.762700e-23
 8.085580e+0	3.531500e-23
 8.384689e+0	3.292200e-23
 8.694308e+0	3.044600e-23
 9.014809e+0	2.788200e-23
 9.346572e+0	2.522700e-23
 9.689995e+0	2.248000e-23
 1.004549e+1	2.036400e-23
 1.041347e+1	2.330800e-23
 1.079438e+1	2.635500e-23
 1.118869e+1	2.950900e-23
 1.159684e+1	3.277500e-23
 1.201935e+1	3.615500e-23
 1.245670e+1	3.965400e-23
 1.290941e+1	4.327500e-23
 1.337804e+1	4.702400e-23
 1.386314e+1	5.090500e-23
 1.436528e+1	5.492200e-23
 1.488507e+1	5.908100e-23
 1.542313e+1	6.846300e-23
 1.598010e+1	7.960200e-23
 1.655664e+1	9.113300e-23
 1.715344e+1	1.030700e-22
 1.777121e+1	1.154200e-22
 1.841069e+1	1.569600e-22
 1.907265e+1	2.165400e-22
 1.975786e+1	2.782100e-22
 2.120139e+1	2.519400e-22
 2.196141e+1	2.215400e-22
 2.274815e+1	1.920600e-22
 2.356253e+1	1.660000e-22
 2.440553e+1	1.390200e-22
 2.527816e+1	1.155500e-22
 2.618145e+1	1.011000e-22
 2.711649e+1	8.613600e-23
 2.808438e+1	7.065000e-23
 2.908629e+1	5.461900e-23
 3.012341e+1	3.987700e-23
 3.119698e+1	3.880300e-23
 3.230827e+1	3.769200e-23
 3.345862e+1	3.654100e-23
 3.464939e+1	3.535100e-23
 3.588201e+1	3.411800e-23
 3.715794e+1	3.284200e-23
 3.847871e+1	3.152100e-23
 3.984590e+1	3.015400e-23
 4.126114e+1	2.873900e-23
 4.272611e+1	2.727400e-23
 4.424256e+1	2.575700e-23
 4.581230e+1	2.418800e-23
 4.743721e+1	2.256300e-23
 4.911922e+1	2.088100e-23
 5.086034e+1	1.971300e-23
 5.266264e+1	1.911200e-23
 5.452829e+1	1.849100e-23
 5.645949e+1	1.784700e-23
 5.845857e+1	1.718000e-23
 6.052789e+1	1.649100e-23
 6.266993e+1	1.577700e-23
 6.488726e+1	1.503800e-23
 6.718250e+1	1.427300e-23
 6.955840e+1	1.348100e-23
 7.201780e+1	1.266100e-23
 7.456362e+1	1.181200e-23
 7.719891e+1	1.093400e-23
 7.992681e+1	1.002400e-23
 8.567358e+1	9.645400e-24
 9.183134e+1	9.260500e-24
 9.507346e+1	9.057900e-24
 9.842951e+1	8.848200e-24
 1.054996e+2	8.406300e-24
 1.130753e+2	7.932800e-24
 1.211928e+2	7.425500e-24
 1.298909e+2	6.881800e-24
 1.344705e+2	6.595600e-24
 1.392110e+2	6.299300e-24
 1.441182e+2	5.992600e-24
 1.491978e+2	5.675100e-24
 1.544559e+2	5.346500e-24
 1.598987e+2	5.006300e-24
 1.968165e+2	4.780900e-24
 2.339971e+2	4.559500e-24
 2.687277e+2	4.352800e-24
 2.981125e+2	4.177900e-24
 3.307053e+2	3.983900e-24
 3.668565e+2	3.768700e-24
 3.931243e+2	3.612400e-24
 4.212707e+2	3.444800e-24
 4.514301e+2	3.265300e-24
 4.837466e+2	3.072900e-24
 5.183742e+2	2.866800e-24
 5.554785e+2	2.646000e-24
 5.750141e+2	2.529700e-24
 5.952363e+2	2.409300e-24
 6.161692e+2	2.284700e-24
 6.378377e+2	2.155700e-24
 6.602676e+2	2.022200e-24
 6.834858e+2	1.884000e-24
 7.075200e+2	1.741000e-24
 7.323987e+2	1.592900e-24
 7.581518e+2	1.439600e-24
 7.848098e+2	1.280900e-24
 8.124047e+2	1.116600e-24
 8.409693e+2	9.466100e-25
 8.705378e+2	7.706100e-25
 9.011453e+2	5.884200e-25
 9.328285e+2	3.998300e-25
 9.656251e+2	2.046100e-25
-----------------------------

EXCITATION
N2 <-> N2(V3)
 8.559000e-1
SPECIES: e / N2
PROCESS: E + N2 -> E + N2( VIB 3V1), Excitation
PARAM.:  E = 0.8559 eV, complete set
UPDATED: 2012-10-11 09:34:55
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 8.559000e-1	0.000000e+0
 8.560856e-1	2.267600e-28
 8.910422e-1	7.968700e-26
 9.274193e-1	1.740300e-25
 9.650748e-1	2.757000e-25
 1.004054e+0	3.833800e-25
 1.044402e+0	5.165300e-25
 1.086169e+0	6.543600e-25
 1.129403e+0	7.823300e-25
 1.174157e+0	9.076400e-25
 1.220483e+0	1.045500e-24
 1.268438e+0	1.199000e-24
 1.318077e+0	1.390400e-24
 1.369461e+0	1.647300e-24
 1.422651e+0	2.321000e-24
 1.477710e+0	3.587300e-24
 1.534704e+0	9.965000e-24
 1.593701e+0	1.993500e-23
 1.654771e+0	5.667900e-23
 1.717987e+0	1.775600e-22
 1.783425e+0	5.674500e-22
 1.851162e+0	1.632500e-21
 1.921280e+0	5.157800e-21
 1.993862e+0	1.239500e-20
 2.068995e+0	1.961200e-20
 2.146768e+0	2.521600e-20
 2.227274e+0	1.897300e-20
 2.310609e+0	5.790200e-21
 2.396873e+0	6.423600e-21
 2.486168e+0	1.669800e-20
 2.578601e+0	1.564000e-20
 2.674283e+0	4.454500e-21
 2.773327e+0	5.666900e-21
 2.875852e+0	8.355800e-21
 2.981979e+0	2.034700e-21
 3.091837e+0	3.876700e-21
 3.205554e+0	2.030000e-21
 3.323268e+0	1.642900e-21
 3.571252e+0	8.835100e-22
 3.701818e+0	7.820000e-22
 3.836972e+0	5.669700e-22
 3.976875e+0	3.916200e-22
 4.121695e+0	3.207900e-22
 4.271604e+0	2.848100e-22
 4.426782e+0	2.475700e-22
 4.587413e+0	2.037800e-22
 4.753688e+0	1.538900e-22
 4.925807e+0	1.022600e-22
 5.103975e+0	7.762900e-23
 5.288403e+0	7.342400e-23
 5.479313e+0	6.907200e-23
 5.676932e+0	6.456600e-23
 5.881496e+0	5.990200e-23
 6.093248e+0	5.507400e-23
 6.312442e+0	5.007600e-23
 6.539339e+0	4.490300e-23
 6.774210e+0	3.954800e-23
 7.017334e+0	3.400500e-23
 7.269002e+0	2.826700e-23
 7.529515e+0	2.284700e-23
 7.799182e+0	2.144400e-23
 8.078326e+0	1.999300e-23
 8.367280e+0	1.849000e-23
 8.666389e+0	1.693500e-23
 8.976008e+0	1.532500e-23
 9.296509e+0	1.365800e-23
 9.628272e+0	1.193300e-23
 9.971695e+0	1.014700e-23
 1.032719e+1	1.130900e-23
 1.069517e+1	1.278100e-23
 1.107608e+1	1.430400e-23
 1.147039e+1	1.588200e-23
 1.187854e+1	1.751400e-23
 1.230105e+1	1.920400e-23
 1.273840e+1	2.095400e-23
 1.319111e+1	2.276400e-23
 1.365974e+1	2.463900e-23
 1.414484e+1	2.657900e-23
 1.464698e+1	2.858800e-23
 1.516677e+1	3.222400e-23
 1.570483e+1	3.939800e-23
 1.626180e+1	4.682400e-23
 1.683834e+1	5.451100e-23
 1.743514e+1	6.246800e-23
 1.805291e+1	7.264500e-23
 1.869239e+1	1.046200e-22
 1.935435e+1	1.377200e-22
 2.003956e+1	1.690500e-22
 2.074886e+1	1.520300e-22
 2.148309e+1	1.344100e-22
 2.224311e+1	1.161700e-22
 2.302985e+1	9.940300e-23
 2.384423e+1	8.311500e-23
 2.468723e+1	6.625500e-23
 2.555986e+1	5.552100e-23
 2.646315e+1	4.829500e-23
 2.739819e+1	4.081500e-23
 2.836608e+1	3.307100e-23
 2.936799e+1	2.505600e-23
 3.040511e+1	1.979700e-23
 3.147868e+1	1.926100e-23
 3.258997e+1	1.870500e-23
 3.374032e+1	1.813000e-23
 3.493109e+1	1.753400e-23
 3.616371e+1	1.691800e-23
 3.743964e+1	1.628000e-23
 3.876041e+1	1.562000e-23
 4.012760e+1	1.493600e-23
 4.154284e+1	1.422900e-23
 4.300781e+1	1.349600e-23
 4.452426e+1	1.273800e-23
 4.609400e+1	1.195300e-23
 4.771891e+1	1.114100e-23
 4.940092e+1	1.030000e-23
 5.114204e+1	9.809700e-24
 5.294434e+1	9.509300e-24
 5.480999e+1	9.198300e-24
 5.674119e+1	8.876500e-24
 5.874027e+1	8.543300e-24
 6.080959e+1	8.198400e-24
 6.295163e+1	7.841400e-24
 6.516896e+1	7.471800e-24
 6.746420e+1	7.089300e-24
 6.984010e+1	6.693300e-24
 7.229950e+1	6.283400e-24
 7.484532e+1	5.859100e-24
 7.748061e+1	5.419900e-24
 8.020851e+1	4.993500e-24
 8.595528e+1	4.813900e-24
 8.898099e+1	4.719300e-24
 9.211304e+1	4.621500e-24
 9.535516e+1	4.520200e-24
 9.871121e+1	4.415300e-24
 1.057813e+2	4.194300e-24
 1.133570e+2	3.957600e-24
 1.214745e+2	3.703900e-24
 1.301726e+2	3.432100e-24
 1.347522e+2	3.289000e-24
 1.394927e+2	3.140900e-24
 1.443999e+2	2.987500e-24
 1.494795e+2	2.828800e-24
 1.547376e+2	2.664500e-24
 1.601804e+2	2.499500e-24
 1.970982e+2	2.389600e-24
 2.342788e+2	2.278900e-24
 2.690094e+2	2.175600e-24
 2.983942e+2	2.088100e-24
 3.309870e+2	1.991100e-24
 3.671382e+2	1.883500e-24
 3.934060e+2	1.805300e-24
 4.215524e+2	1.721600e-24
 4.517118e+2	1.631800e-24
 4.840283e+2	1.535600e-24
 5.186559e+2	1.432600e-24
 5.557602e+2	1.322100e-24
 5.752958e+2	1.264000e-24
 5.955180e+2	1.203800e-24
 6.164509e+2	1.141500e-24
 6.381194e+2	1.077000e-24
 6.605493e+2	1.010300e-24
 6.837675e+2	9.411700e-25
 7.078017e+2	8.696400e-25
 7.326804e+2	7.955900e-25
 7.584335e+2	7.189500e-25
 7.850915e+2	6.396100e-25
 8.126864e+2	5.574800e-25
 8.412510e+2	4.724700e-25
 8.708195e+2	3.844700e-25
 9.014270e+2	2.933700e-25
 9.331102e+2	1.990800e-25
 9.659068e+2	1.014700e-25
-----------------------------

EXCITATION
N2 <-> N2(V4)
 1.134200e+0
SPECIES: e / N2
PROCESS: E + N2 -> E + N2( VIB 4V1), Excitation
PARAM.:  E = 1.1342 eV, complete set
UPDATED: 2012-10-11 09:34:55
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.134200e+0	0.000000e+0
 1.134413e+0	0.000000e+0
 1.169342e+0	0.000000e+0
 1.205719e+0	0.000000e+0
 1.243375e+0	0.000000e+0
 1.282354e+0	0.000000e+0
 1.322702e+0	0.000000e+0
 1.364469e+0	0.000000e+0
 1.407703e+0	0.000000e+0
 1.452457e+0	0.000000e+0
 1.498783e+0	0.000000e+0
 1.546738e+0	0.000000e+0
 1.596377e+0	0.000000e+0
 1.647761e+0	0.000000e+0
 1.700951e+0	0.000000e+0
 1.756010e+0	0.000000e+0
 1.813004e+0	2.340700e-25
 1.872001e+0	2.821100e-22
 1.933071e+0	1.341100e-21
 1.996287e+0	2.616500e-21
 2.061725e+0	5.301900e-21
 2.129462e+0	1.065300e-20
 2.199580e+0	1.756100e-20
 2.272162e+0	1.582600e-20
 2.347295e+0	1.060000e-20
 2.425068e+0	4.165100e-21
 2.505574e+0	1.982100e-21
 2.588909e+0	7.175900e-21
 2.675173e+0	8.993500e-21
 2.764468e+0	3.990600e-21
 2.856901e+0	1.168400e-21
 2.952583e+0	3.854600e-21
 3.051627e+0	2.579800e-21
 3.154152e+0	6.590600e-22
 3.260279e+0	1.621000e-21
 3.370137e+0	8.134800e-22
 3.483854e+0	7.670800e-22
 3.601568e+0	6.086700e-22
 3.723419e+0	5.050900e-22
 3.849552e+0	4.177000e-22
 3.980118e+0	3.589500e-22
 4.115272e+0	3.292500e-22
 4.255175e+0	3.040700e-22
 4.399995e+0	2.780000e-22
 4.549904e+0	2.430300e-22
 4.705082e+0	1.902700e-22
 4.865713e+0	1.356600e-22
 5.031988e+0	8.918100e-23
 5.204107e+0	8.477500e-23
 5.382275e+0	8.021400e-23
 5.566703e+0	7.549200e-23
 5.757613e+0	7.060500e-23
 5.955232e+0	6.554600e-23
 6.159796e+0	6.030900e-23
 6.371548e+0	5.488800e-23
 6.590742e+0	4.927700e-23
 6.817639e+0	4.346800e-23
 7.052510e+0	3.745600e-23
 7.295634e+0	3.123200e-23
 7.547302e+0	2.570700e-23
 7.807815e+0	2.409200e-23
 8.077482e+0	2.242000e-23
 8.356626e+0	2.068900e-23
 8.645580e+0	1.889700e-23
 8.944689e+0	1.704300e-23
 9.254308e+0	1.512300e-23
 9.574809e+0	1.313600e-23
 9.906572e+0	1.107900e-23
 1.024999e+1	1.077500e-23
 1.060549e+1	1.116600e-23
 1.097347e+1	1.157100e-23
 1.135438e+1	1.199000e-23
 1.174869e+1	1.242400e-23
 1.215684e+1	1.287300e-23
 1.257935e+1	1.333700e-23
 1.301670e+1	1.381800e-23
 1.346941e+1	1.431600e-23
 1.393804e+1	1.483200e-23
 1.442314e+1	1.536500e-23
 1.492528e+1	1.591800e-23
 1.544507e+1	1.807700e-23
 1.598313e+1	2.058800e-23
 1.654010e+1	2.318700e-23
 1.711664e+1	2.587800e-23
 1.771344e+1	2.866300e-23
 1.833121e+1	3.828000e-23
 1.897069e+1	5.426700e-23
 1.963265e+1	7.081600e-23
 2.031786e+1	7.618600e-23
 2.102716e+1	6.767400e-23
 2.176139e+1	5.886300e-23
 2.252141e+1	4.994300e-23
 2.330815e+1	4.784500e-23
 2.412253e+1	4.567300e-23
 2.496553e+1	4.342500e-23
 2.583816e+1	4.109800e-23
 2.674145e+1	3.868900e-23
 2.767649e+1	3.619600e-23
 2.864438e+1	3.361500e-23
 2.964629e+1	3.094300e-23
 3.068341e+1	2.931700e-23
 3.175698e+1	2.824300e-23
 3.286827e+1	2.713200e-23
 3.401862e+1	2.598100e-23
 3.520939e+1	2.479100e-23
 3.644201e+1	2.355800e-23
 3.771794e+1	2.228200e-23
 3.903871e+1	2.096100e-23
 4.040590e+1	1.959400e-23
 4.182114e+1	1.817900e-23
 4.328611e+1	1.671400e-23
 4.480256e+1	1.519700e-23
 4.637230e+1	1.362800e-23
 4.799721e+1	1.200300e-23
 4.967922e+1	1.032100e-23
